Creation Time: 2022_1_8-19-16-8
19-16-8 | [INFO] SafeZoneCore - Started !
21-25-34 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x39 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 117 - TradeMode:Buy
21-25-34 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x39 quantity:1 health:0 price:4
21-25-35 | [INFO] TraderID: 4 - Customer: Quinn - ClassName: TetracyclineAntibiotics - Quantity: 12 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: 19 - TradeMode:Buy
21-25-35 | [INFO] Transaction Buy Succeeded:Quinn product:TetracyclineAntibiotics quantity:12 health:0 price:40
21-25-36 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x39 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 117 - TradeMode:Buy
21-25-36 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x39 quantity:1 health:0 price:4
21-25-37 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x39 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 117 - TradeMode:Buy
21-25-37 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x39 quantity:1 health:0 price:4
21-25-38 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x39 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 117 - TradeMode:Buy
21-25-38 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x39 quantity:1 health:0 price:4
21-25-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-25-39 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x39 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 117 - TradeMode:Buy
21-25-39 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x39 quantity:1 health:0 price:4
21-25-40 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x39 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 117 - TradeMode:Buy
21-25-40 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x39 quantity:1 health:0 price:4
21-25-44 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x54 - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 80 - Position: 232 - TradeMode:Buy
21-25-44 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x54 quantity:400 health:0 price:80
21-25-45 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x54 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 232 - TradeMode:Buy
21-25-45 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x54 quantity:1 health:0 price:4
21-25-46 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x54 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 232 - TradeMode:Buy
21-25-46 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x54 quantity:1 health:0 price:4
21-25-47 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x54 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 232 - TradeMode:Buy
21-25-47 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x54 quantity:1 health:0 price:4
21-25-48 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x54 - Quantity: 1 - Multiplier: 1 - MaxStock: 1000 - Health: 0 - Price: 4 - Position: 232 - TradeMode:Buy
21-25-48 | [INFO] Transaction Buy Succeeded:tacoslut product:Ammo_762x54 quantity:1 health:0 price:4
21-25-53 | [INFO] TraderID: 3 - Customer: Trillspectre - ClassName: WaterproofBag_Green - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 200 - Position: 58 - TradeMode:Buy
21-25-53 | [INFO] Transaction Buy Succeeded:Trillspectre product:WaterproofBag_Green quantity:0 health:0 price:200
21-25-55 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: Ammo_762x54 - Quantity: 24 - Multiplier: 24 - MaxStock: 1000 - Health: 0 - Price: 72 - Position: -1 - TradeMode:Sell
21-25-55 | [INFO] Transaction Sell Succeeded:tacoslut product:Ammo_762x54 quantity:576 health:0 price:72
21-26-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-26-14 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: AmmoBox_762x39Tracer_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 80 - Position: 92 - TradeMode:Buy
21-26-14 | [INFO] Transaction Buy Succeeded:tacoslut product:AmmoBox_762x39Tracer_20Rnd quantity:0 health:0 price:80
21-26-17 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: AmmoBox_762x39Tracer_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 80 - Position: 92 - TradeMode:Buy
21-26-17 | [INFO] Transaction Buy Succeeded:tacoslut product:AmmoBox_762x39Tracer_20Rnd quantity:0 health:0 price:80
21-26-19 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: AmmoBox_762x39Tracer_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 80 - Position: 92 - TradeMode:Buy
21-26-19 | [INFO] Transaction Buy Succeeded:tacoslut product:AmmoBox_762x39Tracer_20Rnd quantity:0 health:0 price:80
21-26-20 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: AmmoBox_762x39Tracer_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 80 - Position: 92 - TradeMode:Buy
21-26-20 | [INFO] Transaction Buy Succeeded:tacoslut product:AmmoBox_762x39Tracer_20Rnd quantity:0 health:0 price:80
21-26-22 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: AmmoBox_762x39Tracer_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 80 - Position: 92 - TradeMode:Buy
21-26-22 | [INFO] Transaction Buy Succeeded:tacoslut product:AmmoBox_762x39Tracer_20Rnd quantity:0 health:0 price:80
21-26-24 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: AmmoBox_762x39Tracer_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 80 - Position: 92 - TradeMode:Buy
21-26-24 | [INFO] Transaction Buy Succeeded:tacoslut product:AmmoBox_762x39Tracer_20Rnd quantity:0 health:0 price:80
21-26-26 | [INFO] TraderID: 1 - Customer: tacoslut - ClassName: AmmoBox_762x39Tracer_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 80 - Position: 92 - TradeMode:Buy
21-26-26 | [INFO] Transaction Buy Succeeded:tacoslut product:AmmoBox_762x39Tracer_20Rnd quantity:0 health:0 price:80
21-26-28 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: AK74_Hndgrd - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 83 - TradeMode:Sell
21-26-28 | [INFO] Transaction Sell Succeeded:Trillspectre product:AK74_Hndgrd quantity:0 health:0 price:240
21-26-33 | [INFO] TraderID: 1 - Customer: Trillspectre - ClassName: AK74_WoodBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 82 - TradeMode:Sell
21-26-33 | [INFO] Transaction Sell Succeeded:Trillspectre product:AK74_WoodBttstck quantity:0 health:0 price:240
21-27-35 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-27-43 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-27-50 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: Hatchet - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 200 - Position: 10 - TradeMode:Buy
21-27-50 | [INFO] Transaction Buy Succeeded:tacoslut product:Hatchet quantity:0 health:0 price:200
21-27-52 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: Hatchet - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 200 - Position: 10 - TradeMode:Buy
21-27-52 | [INFO] Transaction Buy Succeeded:tacoslut product:Hatchet quantity:0 health:0 price:200
21-28-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-28-7 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: Hacksaw - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 2000 - Position: 8 - TradeMode:Buy
21-28-7 | [INFO] Transaction Buy Succeeded:tacoslut product:Hacksaw quantity:0 health:0 price:2000
21-28-11 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: Hammer - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 17 - TradeMode:Buy
21-28-11 | [INFO] Transaction Buy Succeeded:tacoslut product:Hammer quantity:0 health:0 price:50
21-28-13 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: Pliers - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 19 - TradeMode:Buy
21-28-13 | [INFO] Transaction Buy Succeeded:Trillspectre product:Pliers quantity:0 health:0 price:50
21-28-17 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: Hammer - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 17 - TradeMode:Buy
21-28-17 | [INFO] Transaction Buy Succeeded:Trillspectre product:Hammer quantity:0 health:0 price:50
21-28-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-28-19 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: BBP_Land_Claim_FlagKit - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 1000 - Position: -1 - TradeMode:Buy
21-28-19 | [INFO] Transaction Buy Succeeded:tacoslut product:BBP_Land_Claim_FlagKit quantity:0 health:0 price:1000
21-28-22 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: BBP_Blueprint - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 1000 - Position: -1 - TradeMode:Buy
21-28-22 | [INFO] Transaction Buy Succeeded:Trillspectre product:BBP_Blueprint quantity:0 health:0 price:1000
21-28-25 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-25 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-26 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-26 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-27 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-27 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-29 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-29 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-30 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-30 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-31 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-31 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-32 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: CodeLock - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 2000 - Position: 7 - TradeMode:Buy
21-28-32 | [INFO] Transaction Buy Succeeded:Trillspectre product:CodeLock quantity:0 health:0 price:2000
21-28-32 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-32 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-33 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-33 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-34 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: Flag_Bear - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 100 - Position: 51 - TradeMode:Buy
21-28-34 | [INFO] Transaction Buy Succeeded:Trillspectre product:Flag_Bear quantity:0 health:0 price:100
21-28-35 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-35 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-35 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-35 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-37 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-37 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-38 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-38 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-28-39 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-39 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-40 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-40 | [INFO] Transaction Buy Succeeded:Trillspectre product:NailBox quantity:0 health:0 price:50
21-28-40 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-40 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-41 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-41 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-42 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-42 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-43 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-43 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-44 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-44 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-45 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-45 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-46 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-46 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-47 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-47 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-49 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-49 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-50 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: Shovel - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 200 - Position: 49 - TradeMode:Buy
21-28-50 | [INFO] Transaction Buy Succeeded:Trillspectre product:Shovel quantity:0 health:0 price:200
21-28-50 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-50 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-28-52 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: NailBox - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-28-52 | [INFO] Transaction Buy Succeeded:tacoslut product:NailBox quantity:0 health:0 price:50
21-29-2 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: MVS_ChestRig_Multicam_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1600 - Position: -1 - TradeMode:Sell
21-29-2 | [INFO] Transaction Sell Succeeded:IISnake product:MVS_ChestRig_Multicam_Black quantity:0 health:0 price:1600
21-29-2 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: dutchoven_mung - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 35 - TradeMode:Buy
21-29-2 | [INFO] Transaction Buy Succeeded:Trillspectre product:dutchoven_mung quantity:0 health:0 price:300
21-29-5 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: MassLightRatnik_Olive - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 3000 - Position: 69 - TradeMode:Buy
21-29-5 | [INFO] Transaction Buy Succeeded:IISnake product:MassLightRatnik_Olive quantity:0 health:0 price:3000
21-29-10 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: MassPlateCarrierPouches_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: -1 - TradeMode:Sell
21-29-10 | [INFO] Transaction Sell Succeeded:IISnake product:MassPlateCarrierPouches_Black quantity:0 health:0 price:240
21-29-12 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-29-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-29-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-29-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-29-47 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: WoodAxe - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 200 - Position: 11 - TradeMode:Buy
21-29-47 | [INFO] Transaction Buy Succeeded:tacoslut product:WoodAxe quantity:0 health:0 price:200
21-29-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-29-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-29-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-29-53 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: Whetstone - Quantity: 100 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 100 - Position: 10 - TradeMode:Buy
21-29-53 | [INFO] Transaction Buy Succeeded:Trillspectre product:Whetstone quantity:100 health:0 price:100
21-30-3 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: MassMedical_Bag - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 192 - Position: -1 - TradeMode:Sell
21-30-3 | [INFO] Transaction Sell Succeeded:IISnake product:MassMedical_Bag quantity:0 health:0 price:192
21-30-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-30-11 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-30-20 | [INFO] TraderID: 3 - Customer: IISnake - ClassName: PlateCarrierPouches - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 60 - TradeMode:Buy
21-30-20 | [INFO] Transaction Buy Succeeded:IISnake product:PlateCarrierPouches quantity:0 health:0 price:300
21-30-23 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-30-26 | [INFO] TraderID: 2 - Customer: tacoslut - ClassName: Hammer - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 16 - TradeMode:Buy
21-30-26 | [INFO] Transaction Buy Succeeded:tacoslut product:Hammer quantity:0 health:0 price:50
21-30-40 | [INFO] TraderID: 2 - Customer: Trillspectre - ClassName: Msp_FourDoor_MilitaryLocker_Kit - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 5000 - Position: 36 - TradeMode:Buy
21-30-40 | [INFO] Transaction Buy Succeeded:Trillspectre product:Msp_FourDoor_MilitaryLocker_Kit quantity:0 health:0 price:5000
21-31-15 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-31-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_218016849.json
21-31-24 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-31-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_218016849.json
21-31-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-32-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_218016849.json
21-32-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-32-53 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-33-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_455373775.json
21-33-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-33-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_218016849.json
21-34-4 | [INFO] TraderID: 2 - Customer: Quinn - ClassName: Battery9V - Quantity: 50 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 0 - TradeMode:Buy
21-34-4 | [INFO] Transaction Buy Succeeded:Quinn product:Battery9V quantity:50 health:0 price:50
21-34-23 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-34-32 | [INFO] TraderID: 1 - Customer: IISnake - ClassName: HuntingOptic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 800 - Position: 53 - TradeMode:Sell
21-34-32 | [INFO] Transaction Sell Succeeded:IISnake product:HuntingOptic quantity:0 health:0 price:800
21-34-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-34-57 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_171893815.json
21-34-58 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-35-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_37362182.json
21-35-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_218016849.json
21-35-20 | [INFO] TraderID: 0 - Customer: Quinn - ClassName: Pate - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
